,ID energetske izkaznice,Datum izdelave,Velja do,Šifra KO,Številka stavbe,Številka dela stavbe,Tip izkaznice,Potrebna toplota za ogrevanje,Dovedena energija za delovanje stavbe,Celotna energija,Dovedena električna energija,Primarna energija,Emisije CO2,Kondicionirana površina stavbe,Energijski razred,EPBD 
41526,2022-806-343-101094,12.11.2022,12112032,1738,2335,14.0,računska,33.91,4081.0,176202.7497238474,45.94,3438.8,1070.0,46.0,B2,STANOVANJE
41527,2022-676-207-101114,12.11.2022,12112032,721,1091,0.0,računska,14.61,10696.0,186454.7096884667,144.72,14508.2,3076.0,270.0,A2,HISA
41529,2022-599-364-101119,12.11.2022,12112032,2035,566,5.0,računska,50.59,5704.0,176438.5011207984,29.5,6583.1,1214.0,51.0,C,STANOVANJE
41530,2022-814-50-101608,01.12.2022,1122032,2687,21,0.0,računska,61.77,38488.0,189784.6173890764,400.0,19051.0,3357.0,340.0,D,HISA
41578,2022-/-400-99069,24.08.2022,24082032,2147,276,0.0,računska,123.47,27935.0,184253.5402939954,941.0,39808.0,9121.0,167.0,E,HISA
41579,2022-563-107-100035,27.09.2022,27092032,2121,463,38.0,računska,85.59,2293.0,176463.03778543504,671.0,3825.0,961.0,39.0,D,STANOVANJE
41580,2022-599-364-100036,27.09.2022,27092032,1740,971,1.0,računska,55.31,4981.0,176151.64189704353,77.41,10924.5,2316.0,37.0,C,STANOVANJE
41581,2022-836-32-100017,27.09.2022,27092032,631,99,6.0,računska,51.76,3255.0,175980.06962383905,60.5,9600.0,2035.0,35.0,C,STANOVANJE
41582,2022-599-364-100038,27.09.2022,27092032,1727,608,44.0,računska,59.4,5666.0,176211.00980542027,77.02,5313.1,1684.0,42.0,C,STANOVANJE
41583,2022-827-121-100046,27.09.2022,27092032,665,264,0.0,računska,138.32,32741.0,180061.22561157247,193.68,14196.3,2505.0,124.0,E,HISA
41584,2022-806-343-100052,28.09.2022,28092032,1483,459,2.0,računska,44.29,6638.0,177560.32887163386,75.94,6516.0,1212.0,76.0,C,STANOVANJE
41585,2022-836-32-100037,28.09.2022,28092032,657,1434,7.0,računska,67.43,3870.0,175666.9474424955,85.91,4554.8,844.0,34.0,D,STANOVANJE
41586,2022-689-232-100014,28.09.2022,28092032,959,785,1.0,računska,90.73,8939.0,177606.83501283347,102.0,9684.0,3049.0,66.0,D,STANOVANJE
41587,2022-836-32-100039,28.09.2022,28092032,657,1434,19.0,računska,52.67,3298.0,175671.02490181688,75.1,3913.8,727.0,35.0,C,STANOVANJE
41588,2022-810-345-100062,28.09.2022,28092032,2357,534,7.0,računska,276.47,6734.0,175450.3757614618,116.5,14958.1,3171.0,15.0,G,STANOVANJE
41589,2022-789-337-100070,28.09.2022,28092032,2019,13,0.0,računska,128.61,29167.0,179428.02298687215,343.48,4142.9,416.0,118.0,E,HISA
41590,2022-789-337-100126,29.09.2022,29092032,1751,834,0.0,računska,93.69,15857.0,180077.12797029704,176.45,26447.1,5607.0,107.0,D,HISA
41591,2022-806-343-100095,30.09.2022,30092032,1743,308,0.0,računska,166.07,89699.0,194962.57054086978,393.98,97272.7,23312.0,346.0,F,HISA
41592,2022-513-336-100154,01.10.2022,1102032,670,185,0.0,računska,99.95,22505.0,180234.94607483956,167.1,14866.9,2786.0,127.0,D,HISA
41593,2022-766-63-100155,01.10.2022,1102032,2304,2124,0.0,računska,57.75,8779.0,179357.79134796784,324.54,4575.1,903.0,114.0,C,HISA
41594,2022-789-337-100158,02.10.2022,2102032,1738,1597,50.0,računska,49.9,7546.0,177085.64790348502,35.08,5971.6,1892.0,62.0,C,STANOVANJE
41595,2022-789-337-100164,02.10.2022,2102032,1722,7643,302.0,računska,14.34,5774.0,178256.1271555451,15.14,5977.1,1117.0,94.0,A2,STANOVANJE
41596,2022-789-337-100165,02.10.2022,2102032,2636,3153,51.0,računska,93.64,25042.0,184220.92310224712,38.98,29621.5,8763.0,188.0,D,PRODAJA
41597,2022-751-286-100157,02.10.2022,2102032,1077,1589,23.0,računska,39.9,5551.0,177404.23245226202,572.0,6939.0,1307.0,61.0,C,STANOVANJE
41598,2022-789-337-100166,02.10.2022,2102032,1996,1420,0.0,računska,61.5,88040.0,218671.60628432926,139.47,110092.0,22459.0,906.0,D,DRUGO
41599,2022-636-167-100167,02.10.2022,2102032,1770,726,0.0,računska,33.86,6572.0,178941.38542144353,540.0,9671.0,1889.0,94.0,B2,HISA
41600,2022-605-316-100181,02.10.2022,2102032,2002,3176,1.0,računska,39.87,6940.0,177680.07442380476,36.82,8095.83,1497.0,78.0,C,STANOVANJE
41601,2022-605-316-100180,02.10.2022,2102032,680,2888,0.0,računska,187.87,42853.0,181657.47675280078,111.08,47959.6,8764.0,127.0,F,HISA
41602,2022-605-316-100179,02.10.2022,2102032,1768,69,1.0,računska,70.69,5957.0,177364.77602395805,0.0,14893.1,3157.0,62.0,D,STANOVANJE
41603,2022-605-316-100177,02.10.2022,2102032,1871,254,102.0,računska,196.95,19274.0,177242.68084260524,68.17,22452.6,4150.0,52.0,F,STANOVANJE
41604,2022-736-41-99712,02.10.2022,2102032,721,156,0.0,računska,181.71,42489.0,183463.9179980205,221.1,47837.3,11468.0,151.0,F,HISA
41605,2022-827-121-100183,03.10.2022,3102032,1496,1546,0.0,računska,205.71,68459.0,180478.96771230633,348.53,31725.5,6578.0,107.0,F,HISA
41606,2022-703-213-100141,03.10.2022,3102032,1957,156,0.0,računska,62.25,25361.0,190057.487844907,219.98,111699.0,23680.0,234.0,D,HISA
41607,2022-539-2-100184,03.10.2022,3102032,105,1671,8.0,računska,23.65,5111.0,177435.7784019967,225.85,3932.5,834.0,72.0,B1,BLOKI
41608,2022-648-35-100088,03.10.2022,3102032,1871,381,103.0,računska,49.72,4590.0,176105.3481025284,148.05,6705.8,1509.0,39.0,C,BLOKI
41609,2022-648-35-100089,03.10.2022,3102032,1871,397,7.0,računska,149.02,10617.0,177006.90508696038,267.86,13172.6,3306.0,47.0,E,BLOKI
41610,2022-648-35-100090,03.10.2022,3102032,1871,2200,10.0,računska,158.2,10240.0,175800.82826184708,94.24,1619.2,131.0,41.0,F,BLOKI
41611,2022-648-35-100091,03.10.2022,3102032,1871,2200,9.0,računska,235.54,15732.0,176277.1164818275,333.52,6765.6,1147.0,41.0,G,BLOKI
41612,2022-545-17-100186,03.10.2022,3102032,1696,2504,3.0,računska,43.09,6389.0,176947.50873682543,114.17,6485.6,1205.0,61.0,C,STANOVANJE
41613,2022-545-17-100188,03.10.2022,3102032,657,132,207.0,računska,131.78,10474.0,176762.75489015554,201.12,12061.9,2222.0,49.0,E,STANOVANJE
41614,2022-689-232-100118,03.10.2022,3102032,850,1581,2.0,računska,132.15,19712.0,179230.0290514241,410.0,10153.0,1807.0,104.0,E,STANOVANJE
41615,2022-836-32-100254,05.10.2022,5102032,657,1434,5.0,računska,56.36,8716.0,178253.5568313377,129.36,10225.7,1894.0,87.0,C,STANOVANJE
41616,2022-751-286-100127,05.10.2022,5102032,979,736,0.0,računska,75.5,19127.0,180660.33235297035,214.0,10238.0,2058.0,140.0,D,HISA
41617,2022-624-136-100102,05.10.2022,5102032,1075,1908,26.0,računska,42.87,2586.0,175492.58396409723,23.0,4557.0,1077.0,30.0,C,STANOVANJE
41618,2022-605-316-100258,05.10.2022,5102032,1994,2586,1.0,računska,48.51,8345.0,178016.53805692223,43.23,9680.9,1787.0,84.0,C,STANOVANJE
41619,2022-605-316-100257,05.10.2022,5102032,1484,726,7.0,računska,27.94,2570.0,176295.87127316903,23.92,4117.8,1007.0,49.0,B2,STANOVANJE
41620,2022-549-386-100264,06.10.2022,6102032,677,302,0.0,računska,188.87,46187.0,180922.40078852553,446.42,15067.8,2407.0,139.0,F,HISA
41621,2022-649-400-100269,06.10.2022,6102032,2636,1651,3.0,računska,95.88,3686.0,175409.53746860084,30.0,5700.0,1413.0,26.0,D,BLOKI
41622,2022-789-337-100285,07.10.2022,7102032,1738,3356,0.0,računska,33.69,11829.0,182489.17981398336,242.24,13494.9,2543.0,179.0,B2,HISA
41623,2022-806-343-100320,09.10.2022,9102032,2168,446,0.0,računska,116.28,21320.0,179482.6942366066,431.95,18773.2,3621.0,99.0,E,HISA
41624,2022-605-316-100317,09.10.2022,9102032,1772,5131,0.0,računska,10.85,5867.0,181545.1182048948,28.75,6867.2,1456.0,168.0,A2,HISA
41625,2022-605-316-100316,09.10.2022,9102032,1772,2209,0.0,računska,13.77,8174.0,181201.11500469272,31.11,9319.9,1976.0,157.0,A2,HISA
41626,2022-605-316-100315,09.10.2022,9102032,2079,157,0.0,računska,118.48,14327.0,177035.43800986724,65.21,2222.8,175.0,70.0,E,HISA
41627,2022-605-316-100314,09.10.2022,9102032,2100,36,2.0,računska,82.62,6414.0,177295.07455948082,0.0,16034.1,3399.0,59.0,D,STANOVANJE
41680,2022-690-155-98328,14.07.2022,14072032,1413,567,0.0,računska,302.76,34581.0,177849.7354155417,439.0,7977.0,998.0,76.0,G,HISA
41681,2022-649-400-98322,14.07.2022,14072032,1739,6998,0.0,računska,6.93,120584.0,268846.0773272546,382.0,104052.0,22059.0,2066.0,A1,BLOKI
41682,2022-690-155-98325,14.07.2022,14072032,1480,1130,0.0,računska,117.9,16086.0,178702.62080882344,328.0,20018.0,4703.0,77.0,E,HISA
41684,2022-545-17-98415,18.07.2022,18072032,657,2522,12.0,računska,174.88,23354.0,178430.29821679878,461.85,23415.5,4312.0,70.0,F,STANOVANJE
41685,2022-581-13-98416,18.07.2022,18072032,2100,961,6.0,računska,158.79,13426.0,177579.12691325232,422.0,16583.0,3113.0,58.0,F,PISARNE
41686,2022-842-198-98474,20.07.2022,20072032,804,1473,0.0,računska,80.27,26480.0,182686.64593657214,134.4,32567.9,7426.0,158.0,D,HISA
41687,2022-545-17-98279,20.07.2022,20072032,763,1285,2.0,računska,62.7,40555.0,184106.5621952368,329.54,28967.9,6141.0,194.0,D,STANOVANJE
41688,2022-632-173-98488,20.07.2022,20072032,2175,1874,9.0,računska,30.84,6450.0,176856.05597935442,103.2,6636.2,2100.0,54.0,B2,BLOKI
41689,2022-590-21-98490,20.07.2022,20072032,1886,1285,4.0,računska,215.69,10759.0,175467.22113263654,3.0,4247.0,701.0,32.0,G,STANOVANJE
41690,2022-589-214-98508,21.07.2022,21072032,399,27,0.0,računska,237.82,26947.0,177888.89048905758,341.0,13586.0,2405.0,71.0,G,HISA
41691,2022-545-17-98530,22.07.2022,22072032,2605,256,1.0,računska,161.27,11994.0,177266.43363783744,169.11,25631.3,5434.0,43.0,F,STANOVANJE
41692,2022-545-17-98531,22.07.2022,22072032,1024,76,0.0,računska,133.27,42342.0,182296.2849425927,502.47,17526.9,3040.0,166.0,E,HISA
41693,2022-813-34-98688,02.08.2022,2082032,920,2,13.0,računska,52.25,8028.0,178410.98030908848,1158.45,10333.0,2622.0,64.0,C,BLOKI
41694,2022-663-194-98929,12.08.2022,12082032,948,1077,0.0,računska,61.42,18593.0,183797.8424641249,215.78,18697.0,5849.0,191.0,D,DRUGO
41695,2022-663-194-98941,12.08.2022,12082032,948,1076,0.0,računska,61.42,18593.0,183797.8424641249,215.78,18697.0,5849.0,191.0,D,DRUGO
41696,2022-663-194-98942,12.08.2022,12082032,948,1075,0.0,računska,61.42,18593.0,183797.8424641249,215.78,18697.0,5849.0,191.0,D,DRUGO
41697,2022-663-194-98943,12.08.2022,12082032,948,1074,0.0,računska,61.42,18593.0,183797.8424641249,215.78,18697.0,5849.0,191.0,D,DRUGO
41698,2022-663-194-98945,12.08.2022,12082032,948,1073,0.0,računska,61.42,18593.0,183797.8424641249,215.78,18697.0,5849.0,191.0,D,DRUGO
41699,2022-663-194-98946,12.08.2022,12082032,948,1087,0.0,računska,66.14,19625.0,183887.42524145273,219.18,19742.8,6199.0,191.0,D,DRUGO
41700,2022-663-194-98947,12.08.2022,12082032,948,1089,0.0,računska,66.14,19625.0,183887.42524145273,219.18,19742.8,6199.0,191.0,D,DRUGO
41701,2022-689-232-98748,17.08.2022,17082032,678,1682,0.0,računska,204.02,0.0,181676.3887804248,0.0,0.0,0.0,180.0,F,HISA
41702,2022-549-386-99016,17.08.2022,17082032,529,397,0.0,računska,59.55,16971.0,180002.40731474123,240.46,10855.3,2088.0,124.0,C,HISA
41703,2022-709-208-99017,17.08.2022,17082032,1753,3397,30.0,računska,49.2,5076.0,176976.33132723364,168.0,6755.0,1291.0,60.0,C,STANOVANJE
41704,2022-827-121-99141,25.08.2022,25082032,657,884,2.0,računska,75.44,7940.0,177178.7734649205,335.33,8828.8,1647.0,59.0,D,STANOVANJE
41705,2022-547-87-99158,25.08.2022,25082032,1266,425,0.0,računska,59.29,10915.0,177915.18246341537,74.93,3608.4,556.0,88.0,C,HISA
41706,2022-827-121-99159,25.08.2022,25082032,1852,137,0.0,računska,59.11,15094.0,178835.45538370183,358.76,9993.5,2152.0,94.0,C,HISA
41707,2022-709-208-99172,25.08.2022,25082032,2677,67,211.0,računska,31.22,2537.0,175696.7857902173,220.0,5525.0,1152.0,30.0,B2,STANOVANJE
41708,2022-709-208-99175,25.08.2022,25082032,410,60,0.0,računska,139.38,14359.0,177441.59647120727,144.0,7526.0,1345.0,71.0,E,HISA
41709,2022-796-237-99174,25.08.2022,25082032,389,273,1.0,računska,265.14,42199.0,179057.0872436723,449.35,12507.3,1830.0,99.0,G,HISA
41710,2022-689-232-99318,30.08.2022,30082032,1695,2557,0.0,računska,149.46,44145.0,185903.93581115745,764.0,51370.0,9492.0,207.0,E,HISA
41711,2022-634-166-99329,30.08.2022,30082032,2100,2118,0.0,računska,139.55,27409.0,180059.7719871045,313.0,13574.0,2393.0,122.0,E,HISA
41712,2022-528-19-99554,09.09.2022,9092032,680,2931,0.0,računska,78.93,11936.0,179374.70126894585,286.0,14422.0,2692.0,105.0,D,HISA
41713,2022-806-343-98636,09.09.2022,9092032,1974,1005,1.0,računska,65.22,10152.0,177302.37264090957,85.18,12372.8,2404.0,63.0,D,STANOVANJE
41714,2022-806-343-99582,09.09.2022,9092032,1961,441,0.0,računska,95.68,22053.0,181552.3339124262,162.34,25257.3,4646.0,147.0,D,HISA
41715,2022-806-343-99572,09.09.2022,9092032,1733,355,167.0,računska,39.61,3050.0,175379.81564932672,51.98,4053.4,859.0,28.0,C,STANOVANJE
41716,2022-806-343-99651,12.09.2022,12092032,1168,110,0.0,računska,70.42,10421.0,179049.32278904787,117.45,16371.1,3241.0,98.0,D,HISA
41717,2022-549-386-99652,12.09.2022,12092032,1770,761,0.0,računska,135.43,33467.0,182082.1956579972,363.9,37074.9,7072.0,141.0,E,HISA
41718,2022-545-17-99655,12.09.2022,12092032,1740,1699,30.0,računska,78.57,3641.0,175040.3532238102,61.04,4826.9,1197.0,18.0,D,STANOVANJE
41719,2022-827-121-99662,12.09.2022,12092032,1735,334,0.0,računska,92.72,20330.0,180639.88045851304,270.25,20906.3,3858.0,128.0,D,HISA
41720,2022-818-227-99665,12.09.2022,12092032,1871,3447,11.0,računska,74.71,4608.0,176093.01601263657,98.0,6889.0,1825.0,38.0,D,STANOVANJE
41721,2022-712-85-99664,12.09.2022,12092032,1727,935,18.0,računska,68.45,7015.0,177513.0913266931,79.0,11289.0,2757.0,66.0,D,STANOVANJE
41722,2022-605-316-99661,12.09.2022,12092032,2128,567,0.0,računska,34.38,25591.0,188198.4004880097,76.78,42525.3,9352.0,276.0,B2,HISA
41723,2022-605-316-99654,12.09.2022,12092032,1835,713,0.0,računska,52.49,23477.0,184976.22787603003,85.51,27130.7,5003.0,226.0,C,HISA
41724,2022-827-121-101132,13.11.2022,13112032,1320,1065,0.0,računska,282.54,39985.0,179272.20967552523,406.87,34578.6,8283.0,68.0,G,HISA
41725,2022-814-50-101133,13.11.2022,13112032,1738,3143,109.0,računska,68.63,3066.0,175441.24301642276,126.0,5012.0,1000.0,27.0,D,BLOKI
41726,2022-802-392-101151,14.11.2022,14112032,681,167,13.0,računska,50.37,3324.0,175772.6499835069,135.0,4527.0,910.0,35.0,C,BLOKI
41727,2022-826-394-101153,14.11.2022,14112032,2122,102,3.0,računska,49.75,2878.0,175745.16092157978,125.0,3530.0,662.0,36.0,C,BLOKI
41728,2022-596-118-101152,14.11.2022,14112032,882,1069,2.0,računska,69.79,6209.0,176858.3009934752,55.0,10177.0,2468.0,53.0,D,STANOVANJE
41729,2022-827-121-101159,14.11.2022,14112032,1042,851,0.0,računska,114.02,28396.0,179393.9465631967,189.92,3791.4,340.0,121.0,E,HISA
41730,2022-712-85-101162,15.11.2022,15112032,1484,571,19.0,računska,49.06,4648.0,176999.94679412738,151.0,5844.0,1102.0,62.0,C,STANOVANJE
41731,2022-836-32-101158,15.11.2022,15112032,665,1107,17.0,računska,73.14,6044.0,176827.48256208166,0.0,13261.6,2728.0,52.0,D,STANOVANJE
41778,2023-623-200-104783,26.04.2023,26042033,2528,92,0.0,merjena,,,93184.0,54794.0,124420.0,34147.0,750.0,A1,DRUGO
41784,2022-547-87-98570,25.07.2022,25072032,1602,50,0.0,računska,59.13,14136.0,180263.62231488415,92.02,17222.4,4063.0,122.0,C,HISA
41785,2022-547-87-98571,25.07.2022,25072032,1306,400,0.0,računska,274.55,52999.0,183240.65616187148,245.34,62504.2,14841.0,126.0,G,HISA
41786,2022-635-127-98574,25.07.2022,25072032,131,1520,10.0,računska,73.18,8035.0,177668.02048274552,124.72,20088.0,4259.0,60.0,D,BLOKI
41787,2022-550-9-98694,17.08.2022,17082032,2605,2056,0.0,računska,31.08,6343342.0,2494469.9392717723,41494.0,8769571.0,1827703.0,42427.0,B2,PRODAJA
41788,2022-545-17-99916,22.09.2022,22092032,659,1499,1.0,računska,125.34,10808.0,176362.24633788381,98.8,10140.3,1864.0,44.0,E,STANOVANJE
41789,2022-806-343-100094,29.09.2022,29092032,2507,69,0.0,računska,389.14,40644.0,179536.6613035983,2803.5,12268.1,1949.0,58.0,G,HISA
41790,2022-591-50-99892,29.09.2022,29092032,1911,854,0.0,merjena,,,143667.0,86193.0,278703.9,57177.0,944.0,A1,PISARNE
41791,2022-605-316-100117,29.09.2022,29092032,2626,5750,0.0,računska,67.21,22400.0,185963.47598315246,112.49,56000.1,11872.0,209.0,D,HISA
41792,2022-605-316-100116,29.09.2022,29092032,2626,5615,0.0,računska,93.78,26396.0,186682.14593495426,0.0,65989.8,13990.0,216.0,D,HISA
41793,2022-605-316-100115,29.09.2022,29092032,2626,3553,115.0,računska,87.81,2484.0,175184.9997076459,0.0,6210.6,1317.0,22.0,D,PISARNE
41794,2022-605-316-100114,29.09.2022,29092032,2626,894,5.0,računska,83.16,5513.0,176789.076859804,0.0,13781.7,2922.0,50.0,D,PISARNE
41795,2022-605-316-100112,29.09.2022,29092032,2626,787,3.0,računska,144.6,10300.0,177717.18665392257,0.0,25748.7,5459.0,57.0,E,PISARNE
41796,2022-605-316-100111,29.09.2022,29092032,2626,570,1.0,računska,133.96,9978.0,177761.2686205757,0.0,24944.7,5288.0,59.0,E,PISARNE
41797,2022-605-316-100109,29.09.2022,29092032,2626,547,2.0,računska,99.55,4924.0,176194.37454969744,0.0,12308.9,2610.0,38.0,D,STANOVANJE
41798,2022-605-316-100108,29.09.2022,29092032,2626,859,0.0,računska,172.33,30256.0,184037.72949180673,0.0,75639.4,16036.0,143.0,F,HISA
41799,2022-605-316-100087,29.09.2022,29092032,2626,973,6.0,računska,88.93,6541.0,177182.430921033,0.0,16353.0,3467.0,56.0,D,STANOVANJE
41800,2022-605-316-100086,29.09.2022,29092032,2626,494,2.0,računska,58.81,3939.0,176496.96681935506,0.0,9846.6,2088.0,48.0,C,STANOVANJE
41801,2022-605-316-100085,29.09.2022,29092032,2626,749,0.0,računska,112.07,10017.0,178241.011967471,0.0,25042.6,5309.0,70.0,E,HISA
41802,2022-605-316-100084,29.09.2022,29092032,2626,956,2.0,računska,103.67,7386.0,177249.60600604193,0.0,18464.1,3914.0,55.0,D,STANOVANJE
41803,2022-605-316-100080,29.09.2022,29092032,2626,1323,18.0,računska,42.83,2776.0,176128.9854618469,0.0,6940.2,1471.0,43.0,C,STANOVANJE
41804,2022-605-316-100079,29.09.2022,29092032,2626,121,2.0,računska,108.54,6496.0,176788.23095014173,0.0,16239.8,3443.0,47.0,E,STANOVANJE
41805,2022-605-316-100078,29.09.2022,29092032,2626,1010,1.0,računska,145.79,12718.0,178594.17432926386,0.0,31794.2,6740.0,70.0,E,STANOVANJE
41806,2022-810-345-100125,30.09.2022,30092032,2357,495,1.0,računska,166.78,11158.0,177064.70973372748,105.8,20441.0,4334.0,46.0,F,STANOVANJE
41807,2022-840-188-100143,30.09.2022,30092032,2303,544,1.0,računska,265.63,33363.0,178997.37798346145,543.82,21246.2,4199.0,82.0,G,HISA
41808,2022-604-114-100172,03.10.2022,3102032,2606,3967,29.0,računska,40.94,2267.0,175139.6238816653,101.0,5204.0,1097.0,20.0,C,BLOKI
41809,2022-624-136-100159,04.10.2022,4102032,1056,560,0.0,računska,166.87,39392.0,179825.92386275862,354.0,20810.0,3911.0,107.0,F,HISA
41810,2022-827-121-100231,04.10.2022,4102032,1730,1181,103.0,računska,46.82,7174.0,177456.5283365073,28.73,10835.2,2545.0,67.0,C,STANOVANJE
41811,2022-802-392-100233,04.10.2022,4102032,603,656,0.0,računska,57.85,8620.0,178952.298668342,79.0,21549.0,4568.0,89.0,C,HISA
41812,2022-549-386-100261,06.10.2022,6102032,532,660,206.0,računska,70.5,12015.0,177629.33349443265,271.28,12402.7,2144.0,68.0,D,STANOVANJE
41813,2022-605-316-100313,09.10.2022,9102032,2636,191,20.0,računska,33.03,3297.0,176668.19122842586,29.67,4659.7,1270.0,56.0,B2,STANOVANJE
41814,2022-709-208-100324,09.10.2022,9102032,2004,1007,0.0,računska,94.22,13744.0,180434.77552244064,2618.0,30574.0,5947.0,60.0,D,PRODAJA
41815,2022-766-63-100325,09.10.2022,9102032,2313,832,0.0,računska,156.08,23438.0,177546.9973695901,142.55,8348.0,1428.0,73.0,F,HISA
41816,2022-806-343-100326,09.10.2022,9102032,926,34,0.0,računska,115.12,70386.0,192804.97746246663,381.09,43158.1,7976.0,384.0,E,HISA
41817,2022-621-79-97172,09.10.2022,9102032,2650,439,13.0,računska,33.69,6661.0,176697.8462712831,62.44,6411.1,1265.0,56.0,B2,STANOVANJE
41818,2022-621-79-97173,09.10.2022,9102032,2650,439,16.0,računska,34.53,7836.0,177047.9778350796,71.88,7219.5,1424.0,63.0,B2,STANOVANJE
41819,2022-621-79-97174,09.10.2022,9102032,2650,439,17.0,računska,37.1,8264.0,177060.70484232414,73.6,7470.0,1469.0,63.0,C,STANOVANJE
41820,2022-636-167-100333,09.10.2022,9102032,1732,1372,3.0,računska,51.91,5422.0,176735.0078741097,88.0,9123.0,2192.0,51.0,C,STANOVANJE
41821,2022-545-17-100339,10.10.2022,10102032,696,1391,0.0,računska,65.6,19365.0,181273.48628241775,114.78,38055.7,8068.0,122.0,D,HISA
41822,2022-789-337-100378,11.10.2022,11102032,1735,542,8.0,računska,31.05,7079.0,178048.1725499909,27.88,5760.7,1799.0,85.0,B2,STANOVANJE
41823,2022-605-316-100372,11.10.2022,11102032,365,108,0.0,računska,93.07,19979.0,179325.6685526902,76.49,6623.0,1021.0,118.0,D,HISA
41824,2022-605-316-100374,11.10.2022,11102032,1724,4425,0.0,računska,45.61,7242.0,178568.9450589986,50.2,8967.7,1901.0,96.0,C,HISA
41825,2022-840-188-100399,12.10.2022,12102032,2316,1713,1.0,računska,196.23,26626.0,179884.38723183222,321.08,33645.2,7595.0,88.0,F,HISA
41826,2022-549-386-100423,12.10.2022,12102032,2626,3283,3.0,računska,136.32,28159.0,180137.23766026567,169.54,28189.8,6751.0,102.0,E,STANOVANJE
41827,2022-789-337-100424,12.10.2022,12102032,1838,688,0.0,računska,140.94,14793.0,176288.26403752065,94.87,5239.2,880.0,48.0,E,HISA
41828,2022-840-188-100422,12.10.2022,12102032,2318,143,1.0,računska,274.09,52452.0,182867.79072381664,792.78,42635.5,9666.0,135.0,G,HISA
41829,2022-549-386-100425,12.10.2022,12102032,2612,506,0.0,računska,98.3,26992.0,182783.02979428685,194.46,58053.4,12307.0,131.0,D,HISA
41831,2022-836-32-100401,12.10.2022,12102032,657,1434,2.0,računska,72.78,5719.0,175811.58066966297,95.66,6606.0,1218.0,35.0,D,STANOVANJE
41832,2022-643-184-100403,12.10.2022,12102032,1937,151,34.0,računska,115.18,5535.0,176093.72482480083,143.0,8417.0,1656.0,38.0,E,BLOKI
41833,2022-711-258-100434,12.10.2022,12102032,1077,720,4.0,računska,101.51,19060.0,177381.71945585264,99.39,10701.9,1972.0,67.0,D,STANOVANJE
41834,2022-577-62-100123,29.09.2022,29092032,2306,833,0.0,računska,21.62,24643.0,191938.68560217394,57.38,27723.6,5877.0,383.0,B1,BLOKI
